STATION,NAME,DATE,TAVG,TMAX,TMIN,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/27/12,12.3,17.8,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/28/12,9.6,13.9,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/29/12,12.4,13.9,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/30/12,15,16.1,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/31/12,13.2,15,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/1/12,9,13.3,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/2/12,8.5,12.8,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/3/12,7.2,11.1,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/4/12,5.6,9.4,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/5/12,0.7,2.8,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/6/12,-0.3,3.9,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/7/12,-0.2,1.7,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/8/12,2.1,3.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/9/12,2.8,6.7,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/10/12,3.2,8.9,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/11/12,6.2,10,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/12/12,12.8,17.2,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/13/12,9.7,14.4,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/14/12,1.7,6.1,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/15/12,1.3,4.4,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/16/12,1.2,4.4,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/17/12,0.7,4.4,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/18/12,1.3,6.1,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/12,3.8,8.9,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/12,4,9.4,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/12,4.3,8.3,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/12,6.2,11.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/12,7.9,11.7,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/12,5.6,9.4,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/12,-1.7,1.7,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/12,-1.4,4.4,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/12,-2.9,-0.6,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/12,-1.8,0,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/12,-0.9,2.8,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/12,-7.1,-2.8,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/12,-5.6,2.2,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/12,7.5,10.6,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/12,6.1,10,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/12,5.3,8.9,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/12,7,11.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/12,-1.8,1.7,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/12,2,5.6,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/12,4.2,6.1,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/12,2.9,7.2,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/12,5.1,10.6,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/12,0.9,3.9,-6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/12,-3.8,1.1,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/12,-0.6,5,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/12,1.2,6.7,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/12,-6.3,-1.1,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/12,-8.9,-5.6,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/12,-0.5,4.4,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/12,4.7,5,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/12,1.6,5,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/12,-1.1,0.6,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/12,4.7,10,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/12,1.8,5.6,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/12,-3.9,-1.1,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/12,-3.9,0,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/12,-5.2,-1.1,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/12,-6.4,-2.2,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/12,-1.6,0.6,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/12,-4.4,-1.1,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/12,-6.4,-3.9,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/12,-7.4,-5,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/12,-7.6,-3.3,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/13,-6.4,-1.7,-13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/13,-14.1,-8.9,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/13,-13.7,-7.8,-20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/13,-5,-0.6,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/13,-3.9,1.7,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/13,-5.3,-1.7,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/13,-9.2,-6.7,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/13,0.7,5,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/13,2.3,5.6,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/13,1.9,6.1,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/13,-1.7,2.8,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/13,3.2,4.4,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/13,5.7,7.8,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/13,6.2,9.4,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/13,-0.3,3.9,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/13,-0.8,1.7,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/13,-1.8,5,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/13,-12.7,-10,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/13,-2.2,1.7,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/13,3.7,8.3,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/13,-8.4,-5.6,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/13,-12.9,-9.4,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/13,-17.3,-13.9,-20.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/13,-17,-11.7,-21.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/13,-12.6,-7.2,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/13,-12.1,-7.8,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/13,-10.6,-4.4,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/13,-8.1,-4.4,-13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/13,-1.9,2.2,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/13,6.4,11.1,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/13,6.8,11.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/13,-5.4,-2.2,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/13,-8.7,-4.4,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/13,-6.1,-2.2,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/13,-7,-2.2,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/13,-9.9,-5.6,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/13,-5.4,1.1,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/13,-13.6,-10,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/13,-12.1,-8.3,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/13,-10.8,-8.9,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/13,-5.7,1.7,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/13,0.3,5,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/13,2,4.4,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/13,1.4,6.7,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/13,0.2,4.4,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/13,3.1,5.6,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/13,0.3,3.9,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/13,-6.7,-4.4,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/13,-6.6,-1.7,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/13,-0.1,6.7,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/13,1.9,5.6,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/13,-2.6,0,-6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/13,-0.8,3.9,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/13,-2.1,-1.1,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/13,-2.2,-0.6,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/13,-1.9,4.4,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/13,1.2,6.1,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/13,0.7,3.3,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/13,1.8,3.9,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/13,-0.9,0,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/13,0.1,2.8,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/13,1.8,5.6,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/13,-0.1,1.1,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/13,1.6,6.1,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/13,0,2.2,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/13,-0.1,1.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/13,1.2,7.2,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/13,-0.3,4.4,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/13,-1,2.2,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/13,3.1,5.6,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/13,6.7,9.4,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/13,5.3,8.3,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/13,0.4,6.7,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/13,-3.8,1.1,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/13,-2.5,1.1,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/13,-5.6,-0.6,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/13,-5,1.1,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/13,-4,-2.8,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/13,-3.9,-0.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/13,-1.1,3.3,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/13,-0.4,6.7,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/13,-0.2,3.9,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/13,2.7,7.2,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/13,1.9,6.7,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/13,2.7,8.3,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/13,1.3,3.3,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/13,4.3,8.9,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/13,6.1,11.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/13,5.9,12.2,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/13,5.7,11.7,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/13,4.2,6.7,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/13,-1.1,1.7,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/13,0,5,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/13,3,9.4,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/13,4.9,9.4,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/13,-0.1,4.4,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/13,1.9,5.6,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/13,8.7,14.4,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/13,4.2,5.6,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/13,6.1,13.3,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/13,5.1,10,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/13,0.3,3.3,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/13,2.3,4.4,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/13,4,8.9,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/13,3.4,8.9,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/13,5.7,9.4,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/13,9.6,16.1,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/13,4.9,9.4,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/13,11.1,15,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/13,9.3,12.8,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/13,4.5,10,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/13,3.5,7.8,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/13,2.9,5,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/13,7.4,10.6,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/13,10.4,17.2,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/13,7.9,13.9,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/13,8.7,15.6,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/13,11.2,16.7,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/13,11.8,17.8,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/13,12.9,19.4,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/13,13.4,20,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/13,9.6,15,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/13,9.8,17.8,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/13,7.3,13.3,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/13,9,16.1,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/13,9.9,16.7,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/13,13.2,20.6,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/13,15.9,21.7,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/13,12.1,15,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/13,14,20,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/13,11.4,13.9,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/13,11.6,13.3,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/13,8.3,12.2,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/13,8.2,12.2,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/13,10,16.1,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/13,14.2,21.1,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/13,10.5,15,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/13,8.6,14.4,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/13,9.2,13.9,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/13,10.2,12.8,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/13,8.2,8.9,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/13,8.3,9.4,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/13,12.9,17.2,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/13,13.3,15.6,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/13,9,9.4,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/13,7.4,8.9,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/13,10.4,17.8,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/13,14.8,21.7,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/13,10.8,11.7,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/13,19,27.2,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/13,24.8,30.6,18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/13,25.5,32.8,19.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/13,21.4,27.8,16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/13,16.6,19.4,14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/13,15,19.4,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/13,14.3,21.1,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/13,15,20,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/13,12.2,15.6,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/13,12.8,16.1,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/13,14.2,18.9,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/13,15.6,21.7,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/11/13,10.8,12.2,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/12/13,11.6,13.9,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/13/13,14.3,21.1,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/14/13,13.2,16.7,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/15/13,16.9,25,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/16/13,17.7,25,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/17/13,17.7,25.6,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/18/13,16.3,20.6,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/19/13,18,23.3,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/20/13,18.6,24.4,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/21/13,18.8,25.6,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/22/13,20.9,26.7,16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/23/13,19.2,24.4,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/24/13,24.4,30.6,17.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/25/13,24.4,31.1,18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/26/13,17.2,22.8,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/27/13,12.5,15,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/28/13,14.6,16.7,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/29/13,17.2,20.6,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/30/13,18.8,21.7,16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/1/13,20.7,25,17.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/2/13,14.5,19.4,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/3/13,19.4,26.7,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/4/13,25.3,32.2,18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/5/13,26.2,31.7,20.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/6/13,25.9,31.7,20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/7/13,25.5,31.7,18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/8/13,19.7,23.3,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/9/13,16.9,18.3,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/10/13,17.6,21.1,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/11/13,21.6,25,18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/12/13,20.8,26.1,16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/13/13,22.2,28.3,17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/14/13,23.9,30.6,17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/15/13,26.7,33.3,20.6,,,,,,
