"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-16","52","64","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-17","58","71","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-18","60","71","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-19","61","70","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-20","67","78","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-21","67","77","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-22","65","74","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-23","60","66","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-24","69","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-25","70","79","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-26","78","89","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-27","74","83","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-28","74","85","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-29","72","81","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-06-30","68","79","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-01","69","81","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-02","67","78","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-03","68","77","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-04","69","82","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-05","73","87","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-06","77","87","68"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-07","72","80","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-08","67","74","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-09","67","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-10","65","74","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-11","56","62","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-12","62","66","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-13","71","78","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-14","68","76","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-15","66","76","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-16","59","62","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-17","67","80","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-18","70","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-19","68","79","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-20","65","77","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-21","66","77","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-22","65","68","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-23","67","70","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-24","65","68","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-25","69","78","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-26","72","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-27","70","76","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-28","65","76","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-29","67","75","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-30","68","77","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-07-31","69","79","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-01","64","71","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-02","62","66","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-03","66","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-04","69","78","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-05","67","71","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-06","68","73","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-07","68","71","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-08","66","72","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-09","71","79","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-10","71","78","68"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-11","72","82","67"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-12","69","72","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-13","69","77","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-14","73","83","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-15","70","79","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-16","71","80","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-17","68","79","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-18","65","76","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-19","71","83","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-20","76","86","68"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-21","76","85","69"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-22","75","85","67"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-23","67","77","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-24","57","65","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-25","62","71","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-26","65","73","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-27","70","83","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-28","62","73","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-29","63","69","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-30","66","81","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-08-31","60","72","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-01","63","72","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-02","58","67","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-03","59","67","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-04","61","67","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-05","65","78","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-06","64","73","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-07","66","78","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-08","61","72","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-09","55","65","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-10","60","71","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-11","59","68","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-12","61","72","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-13","62","75","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-14","68","79","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-15","68","79","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-16","63","71","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-17","65","76","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-18","64","71","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-19","62","68","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-20","64","67","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-21","65","74","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-22","62","72","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-23","60","63","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-24","61","70","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-25","62","67","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-26","61","67","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-27","65","73","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-28","65","67","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-29","60","66","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-09-30","55","64","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-01","53","58","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-02","51","60","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-03","45","54","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-04","52","56","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-05","48","56","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-06","45","55","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-07","46","55","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-08","57","67","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-09","58","66","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-10","56","66","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-11","62","75","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-12","61","68","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-13","59","69","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-14","54","62","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-15","54","58","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-16","47","55","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-17","45","52","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-18","43","48","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-19","40","48","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-20","41","49","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-21","46","56","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-22","35","36","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-23","34","37","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-24","37","44","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-25","42","48","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-26","52","55","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-27","57","59","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-28","51","57","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-29","53","60","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-30","49","58","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-10-31","51","58","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-01","56","64","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-02","43","44","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-03","44","45","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-04","33","39","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-05","50","54","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-06","47","50","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-07","42","49","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-08","27","41","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-09","27","35","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-10","35","43","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-11","42","46","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-12","47","56","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-13","45","52","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-14","30","37","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-15","30","38","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-16","32","42","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-17","35","44","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-18","39","49","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-19","48","53","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-20","52","57","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-21","45","51","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-22","40","48","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-23","36","45","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-24","40","44","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-25","39","45","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-26","35","42","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-27","40","45","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-28","44","55","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-29","44","56","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-11-30","38","43","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-01","38","49","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-02","20","26","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-03","17","24","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-04","20","27","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-05","15","22","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-06","22","27","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-07","28","30","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-08","26","31","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-09","25","35","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-10","33","42","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-11","44","49","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-12","34","46","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-13","15","23","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-14","17","28","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-15","29","34","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-16","29","37","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-17","42","48","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-18","37","49","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-19","27","33","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-20","23","32","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-21","25","29","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-22","34","41","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-23","42","46","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-24","50","54","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-25","46","50","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-26","32","35","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-27","31","35","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-28","36","46","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-29","45","55","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-30","43","48","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2003-12-31","36","40","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-01","33","34","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-06","50","57","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-07","4","4","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-08","-2","4","-8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-09","-3","5","-10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-10","-4","3","-11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-11","6","19","-10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-12","20","25","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-13","13","23","-7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-14","-10","-4","-16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-15","-9","1","-14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-16","1","16","-16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-17","22","32","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-18","24","33","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-19","19","25","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-20","17","26","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-21","17","29","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-22","22","28","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-23","9","18","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-24","0","9","-7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-25","-3","7","-12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-26","-1","9","-9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-27","9","25","-6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-28","12","21","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-29","17","21","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-30","13","22","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-01-31","10","20","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-01","23","34","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-02","30","39","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-03","32","38","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-04","35","43","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-05","22","30","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-06","22","32","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-07","26","30","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-08","11","15","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-09","26","35","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-10","35","44","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-11","28","39","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-12","18","26","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-13","30","37","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-14","32","41","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-15","6","14","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-16","11","22","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-17","12","22","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-18","25","28","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-19","26","30","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-20","31","42","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-21","30","33","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-22","23","26","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-23","27","36","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-24","25","36","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-25","27","40","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-26","24","35","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-27","26","37","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-28","30","43","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-02-29","33","43","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-01","37","46","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-02","38","41","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-03","39","48","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-04","36","44","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-05","34","38","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-06","39","44","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-07","31","37","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-08","26","31","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-09","24","34","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-10","30","38","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-11","33","38","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-12","33","38","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-13","31","41","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-14","28","38","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-15","37","45","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-16","29","34","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-17","20","26","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-18","19","28","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-19","25","31","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-20","29","40","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-21","33","38","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-22","21","29","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-23","23","31","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-24","33","41","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-25","38","45","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-26","40","42","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-27","42","44","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-28","36","45","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-29","32","42","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-30","32","40","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-03-31","37","46","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-01","41","46","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-02","35","38","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-03","37","39","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-04","38","43","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-05","30","36","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-06","32","42","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-07","39","50","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-08","42","53","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-09","44","56","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-10","38","47","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-11","38","49","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-12","42","51","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-13","40","50","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-14","48","50","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-15","41","46","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-16","36","40","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-17","45","56","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-18","53","64","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-19","53","61","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-20","52","59","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-21","41","47","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-22","49","59","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-23","43","49","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-24","39","49","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-25","37","51","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-26","37","39","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-27","42","51","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-28","46","58","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-29","47","55","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-04-30","64","80","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-01","61","71","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-02","57","63","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-03","52","56","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-04","45","51","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-05","47","56","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-06","52","61","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-07","57","74","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2004-05-08","45","59","32"
